disturbance_level,coupling_delay,trust_coupling,run_index,seed,node_a_final_stability,node_b_final_stability,node_a_stability_rate,node_b_stability_rate,node_a_failure,node_b_failure,node_a_recovered,node_b_recovered,node_a_final_trust,node_b_final_trust,propagated_breach,propagated_failure,synchronization_correlation,avg_stability_gap,simultaneous_breach
0.2,0,0.2,13,55,0.9999999987431134,0.9959300292151118,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8857768144418776,0.006582204434500463,0
0.2,0,0.2,14,56,0.9999999983641582,0.9493436369371865,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.7037503709305439,0.014280803669779508,0
0.2,0,0.2,15,57,0.9993179718590587,0.9949456573085854,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9364133790832501,0.00620444781771885,0
0.2,0,0.2,16,58,0.9999998788210155,0.999406016400914,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.4056034786150215,0.02514326532436424,0
0.2,0,0.2,17,59,0.9999949137799735,0.9997056043351045,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.723172393013125,0.015904708050563193,0
0.2,0,0.2,18,60,0.9958248060792746,0.9270188931696856,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.4654238307208705,0.02433848306357123,0
0.2,0,0.2,19,61,0.9999930084516215,0.9959332459756528,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.5669765152976128,0.017456648776727583,0
0.2,1,0.0,0,42,0.9032366414805836,0.33681420652407523,1.0,0.1,0,1,0,0,0.7183525695165673,0.0,1,1,0.1810198011954935,0.4468460005168027,0
0.2,1,0.0,1,43,0.7774587884457521,0.3419333653624422,0.87,0.1,1,1,1,0,0.5433844509937735,0.0,1,1,0.38413861287285017,0.41740629201275053,1
0.2,1,0.0,2,44,0.8342641905190109,0.37616749091613916,0.89,0.16,0,1,1,0,0.6793172862975535,0.03950565011309071,1,1,0.7701908715503192,0.4052247757689542,1
